UTC,Temperature,Humidity,TVOC,eCO2,Raw_H2,Raw_Ethanol,Pressure,PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire_Alarm
1654764418,21.04,46.77,142,400,13170,20027,939.682,0.96,1,6.63,1.034,0.023,3075,0
1654764419,21.02,46.58,150,400,13166,20026,939.686,0.97,1.01,6.67,1.04,0.023,3076,0
1654764420,21.09,46.44,151,400,13163,20016,939.663,0.96,1,6.6,1.029,0.023,3077,0
1654764421,21.14,46.3,143,400,13165,20028,939.662,0.94,0.98,6.5,1.013,0.023,3078,0
1654764422,21.14,46.14,140,400,13166,20027,939.667,0.96,0.99,6.59,1.028,0.023,3079,0
1654764423,21.15,46.03,142,400,13160,20018,939.67,0.95,0.99,6.55,1.021,0.023,3080,0
1654764424,21.19,45.95,145,400,13172,20029,939.67,0.94,0.97,6.45,1.006,0.023,3081,0
1654764425,21.22,45.82,135,400,13164,20020,939.68,0.93,0.97,6.4,0.998,0.023,3082,0
1654764426,21.25,45.75,152,400,13164,20019,939.674,0.94,0.98,6.47,1.01,0.023,3083,0
1654764427,21.29,45.69,145,400,13169,20027,939.677,0.95,0.99,6.53,1.018,0.023,3084,0
1654764428,21.26,45.57,144,400,13161,20024,939.684,0.96,1,6.61,1.031,0.023,3085,0
1654764429,21.32,45.54,150,400,13166,20025,939.665,0.97,1,6.64,1.036,0.023,3086,0
1654764430,21.31,45.47,149,400,13158,20011,939.668,0.97,1,6.66,1.038,0.023,3087,0
1654764431,21.33,45.44,149,400,13162,20015,939.668,0.96,0.99,6.58,1.026,0.023,3088,0
1654764432,21.38,45.4,158,400,13161,20020,939.671,0.94,0.98,6.46,1.007,0.023,3089,0
1654764433,21.38,45.3,156,400,13161,20016,939.677,0.89,0.92,6.1,0.951,0.021,3090,0
1654764434,21.41,45.25,159,400,13161,20017,939.669,0.85,0.89,5.88,0.917,0.021,3091,0
1654764435,21.39,45.21,156,400,13157,20018,939.665,0.79,0.82,5.45,0.849,0.019,3092,0
1654764436,21.41,45.2,147,400,13162,20020,939.648,0.77,0.8,5.28,0.824,0.019,3093,0
1654764437,20.16,45.14,185,400,13140,19993,939.654,0.77,0.8,5.27,0.822,0.019,3094,0
1654764438,19.77,45.55,182,400,13141,19989,939.646,0.76,0.79,5.24,0.817,0.018,3095,0
1654764439,19.57,46.3,187,400,13140,19990,939.649,0.75,0.78,5.19,0.809,0.018,3096,0
1654764440,19.46,46.98,181,400,13139,19992,939.65,0.76,0.79,5.22,0.814,0.018,3097,0
1654764441,19.37,47.6,174,400,13146,19993,939.65,0.74,0.77,5.12,0.798,0.018,3098,0
1654764442,19.27,48.15,178,400,13144,19996,939.665,0.74,0.77,5.11,0.797,0.018,3099,0
1654764443,19.18,48.61,176,400,13144,19993,939.66,0.72,0.75,4.95,0.772,0.017,3100,0
1654764444,19.16,49.05,168,400,13151,19995,939.652,0.72,0.74,4.92,0.768,0.017,3101,0
1654764445,19.07,49.42,178,400,13151,20000,939.646,0.72,0.75,4.94,0.771,0.017,3102,0
1654764446,19,49.71,167,400,13151,20006,939.644,0.72,0.75,4.97,0.776,0.018,3103,0
1654764447,18.96,49.95,176,400,13148,20009,939.654,0.72,0.75,4.98,0.777,0.018,3104,0
1654764448,18.93,50.16,164,400,13149,20003,939.653,0.72,0.75,4.96,0.773,0.017,3105,0
1654764449,18.89,50.34,164,400,13152,20004,939.663,0.71,0.74,4.89,0.762,0.017,3106,0
1654764450,18.86,50.53,165,400,13149,20003,939.671,0.72,0.75,4.94,0.77,0.017,3107,0
1654764451,18.85,50.74,161,400,13146,20002,939.674,0.72,0.75,4.98,0.777,0.018,3108,0
1654764452,18.82,50.82,170,400,13153,20003,939.669,0.74,0.77,5.09,0.794,0.018,3109,0
1654764453,18.79,50.93,159,400,13151,20013,939.66,0.73,0.76,5.06,0.788,0.018,3110,0
1654764454,18.76,51.07,168,400,13147,20000,939.653,0.73,0.76,5.06,0.789,0.018,3111,0
1654764455,18.75,51.13,165,400,13155,20012,939.662,0.74,0.77,5.08,0.792,0.018,3112,0
1654764456,18.71,51.24,171,400,13148,19998,939.664,0.74,0.77,5.12,0.798,0.018,3113,0
1654764457,18.69,51.33,176,400,13143,19993,939.671,0.74,0.77,5.08,0.792,0.018,3114,0
1654764458,18.69,51.36,167,400,13151,20005,939.668,0.78,0.81,5.35,0.834,0.019,3115,0
1654764459,18.68,51.44,169,400,13147,19996,939.663,0.79,0.82,5.42,0.845,0.019,3116,0
1654764460,18.63,51.49,177,400,13153,19999,939.656,0.79,0.82,5.42,0.845,0.019,3117,0
1654764461,18.63,51.56,180,400,13150,19999,939.654,0.78,0.81,5.36,0.836,0.019,3118,0
1654764462,18.61,51.6,170,400,13151,20000,939.64,0.79,0.82,5.46,0.852,0.019,3119,0
1654764463,18.61,51.65,174,400,13149,20006,939.649,0.81,0.84,5.59,0.872,0.02,3120,0
1654764464,18.6,51.68,175,400,13148,19999,939.659,0.85,0.88,5.86,0.914,0.021,3121,0
1654764465,18.57,51.73,177,400,13150,19995,939.655,0.86,0.9,5.95,0.927,0.021,3122,0
1654764466,18.57,51.75,179,400,13151,20001,939.644,0.91,0.94,6.23,0.972,0.022,3123,0
1654764467,19.89,51.89,160,400,13161,20012,939.633,0.93,0.96,6.37,0.994,0.022,3124,0
1654764468,20.27,51.38,154,400,13168,20018,939.622,0.96,0.99,6.59,1.028,0.023,3125,0
1654764469,20.48,50.5,155,400,13162,20014,939.628,0.97,1.01,6.67,1.04,0.023,3126,0
1654764470,20.58,49.7,154,400,13168,20021,939.626,0.98,1.02,6.75,1.052,0.024,3127,0
1654764471,20.67,49,159,400,13158,20015,939.633,0.98,1.02,6.75,1.052,0.024,3128,0
1654764472,20.78,48.42,167,400,13159,20006,939.629,0.98,1.02,6.73,1.05,0.024,3129,0
1654764473,20.83,47.92,168,400,13158,20007,939.625,0.95,0.99,6.53,1.018,0.023,3130,0
1654764474,20.88,47.48,162,400,13162,20013,939.624,0.93,0.97,6.41,0.999,0.023,3131,0
1654764475,20.92,47.16,171,400,13154,19996,939.628,0.89,0.93,6.15,0.96,0.022,3132,0
1654764476,20.99,46.85,160,400,13160,20010,939.63,0.89,0.92,6.12,0.955,0.022,3133,0
1654764477,21.05,46.61,169,400,13156,20002,939.626,0.87,0.91,6,0.936,0.021,3134,0
1654764478,21.09,46.36,169,400,13155,20009,939.622,0.86,0.89,5.92,0.923,0.021,3135,0
1654764479,21.12,46.18,175,400,13154,20001,939.625,0.83,0.86,5.72,0.892,0.02,3136,0
1654764480,21.15,46.06,169,400,13155,20008,939.63,0.82,0.86,5.67,0.884,0.02,3137,0
1654764481,21.16,45.88,166,400,13151,20001,939.634,0.81,0.84,5.59,0.871,0.02,3138,0
1654764482,21.2,45.76,177,400,13154,19998,939.624,0.81,0.84,5.55,0.865,0.02,3139,0
1654764483,21.23,45.65,169,400,13154,20004,939.629,0.8,0.83,5.47,0.853,0.019,3140,0
1654764484,21.25,45.56,176,400,13157,20004,939.616,0.78,0.81,5.39,0.84,0.019,3141,0
1654764485,21.29,45.48,175,400,13150,19991,939.611,0.76,0.79,5.21,0.812,0.018,3142,0
1654764486,21.32,45.39,181,400,13147,19997,939.619,0.74,0.77,5.12,0.798,0.018,3143,0
1654764487,21.35,45.31,176,400,13155,20002,939.621,0.72,0.75,4.94,0.77,0.017,3144,0
1654764488,21.36,45.2,176,400,13150,19998,939.617,0.7,0.73,4.85,0.756,0.017,3145,0
1654764489,21.33,45.19,174,400,13153,19998,939.624,0.69,0.72,4.77,0.744,0.017,3146,0
1654764490,21.39,45.12,186,400,13148,19992,939.632,0.68,0.71,4.67,0.728,0.016,3147,0
1654764491,21.39,45.05,182,400,13147,19985,939.632,0.69,0.71,4.72,0.737,0.017,3148,0
1654764492,21.42,44.99,189,400,13148,19993,939.634,0.69,0.72,4.75,0.74,0.017,3149,0
1654764493,21.45,44.98,181,400,13148,19987,939.634,0.7,0.73,4.82,0.752,0.017,3150,0
1654764494,21.47,44.88,181,400,13152,19998,939.646,0.72,0.75,4.94,0.77,0.017,3151,0
1654764495,21.47,44.88,170,400,13154,19998,939.633,0.73,0.76,5.04,0.785,0.018,3152,0
1654764496,21.49,44.79,173,400,13154,19998,939.635,0.76,0.79,5.23,0.815,0.018,3153,0
1654764497,20.23,44.69,196,400,13138,19973,939.637,0.77,0.8,5.32,0.83,0.019,3154,0
1654764498,19.83,45.16,209,400,13126,19960,939.645,0.78,0.81,5.36,0.835,0.019,3155,0
1654764499,19.61,45.9,210,400,13127,19966,939.64,0.77,0.8,5.31,0.829,0.019,3156,0
1654764500,19.53,46.62,203,400,13129,19969,939.642,0.77,0.8,5.29,0.825,0.019,3157,0
1654764501,19.41,47.24,201,400,13128,19966,939.652,0.76,0.79,5.2,0.811,0.018,3158,0
1654764502,19.33,47.77,200,400,13135,19967,939.646,0.76,0.79,5.22,0.813,0.018,3159,0
1654764503,19.27,48.24,202,400,13134,19973,939.652,0.77,0.8,5.29,0.825,0.019,3160,0
1654764504,19.2,48.67,193,400,13136,19973,939.646,0.81,0.84,5.59,0.871,0.02,3161,0
1654764505,19.13,49,196,400,13139,19976,939.646,0.83,0.86,5.68,0.886,0.02,3162,0
1654764506,19.07,49.27,190,400,13140,19978,939.648,0.84,0.88,5.81,0.906,0.02,3163,0
1654764507,19.03,49.56,198,400,13137,19971,939.653,0.86,0.89,5.9,0.92,0.021,3164,0
1654764508,19,49.73,198,400,13140,19982,939.638,0.87,0.91,6.01,0.937,0.021,3165,0
1654764509,18.98,49.97,199,400,13137,19973,939.635,0.87,0.9,5.98,0.933,0.021,3166,0
1654764510,18.95,50.1,197,400,13146,19975,939.631,0.84,0.87,5.78,0.901,0.02,3167,0
1654764511,18.89,50.3,202,400,13141,19973,939.634,0.82,0.86,5.67,0.884,0.02,3168,0
1654764512,18.88,50.41,199,400,13139,19976,939.644,0.78,0.81,5.35,0.835,0.019,3169,0
1654764513,18.86,50.53,194,400,13138,19975,939.652,0.76,0.79,5.26,0.821,0.019,3170,0
1654764514,18.85,50.62,188,400,13142,19970,939.648,0.76,0.79,5.24,0.817,0.018,3171,0
1654764515,18.81,50.73,192,400,13140,19978,939.638,0.77,0.8,5.29,0.825,0.019,3172,0
1654764516,18.81,50.79,204,400,13137,19969,939.629,1.42,1.48,9.79,1.527,0.034,3173,0
1654764517,18.79,50.85,200,400,13136,19966,939.629,1.82,1.89,12.53,1.954,0.044,3174,0
1654764518,18.85,51.21,181,400,13169,19981,939.624,1.84,1.92,12.69,1.979,0.045,3175,0
1654764519,18.98,52.94,130,400,13231,20038,939.588,1.82,1.89,12.51,1.95,0.044,3176,0
1654764520,19.09,55.12,66,400,13298,20106,939.568,1.79,1.86,12.33,1.922,0.043,3177,0
1654764521,19.16,56.86,11,400,13347,20160,939.575,1.78,1.85,12.25,1.911,0.043,3178,1
1654764522,19.18,58.6,0,400,13385,20202,939.574,1.8,1.87,12.41,1.935,0.044,3179,1
1654764523,19.27,60.38,0,400,13388,20248,938.858,1.94,2.01,13.32,2.077,0.047,3180,1
1654764524,19.23,62.22,0,400,13443,20315,939.044,2,2.08,13.75,2.145,0.048,3181,1
1654764525,19.19,63.11,0,400,13457,20348,939.193,2.07,2.15,14.24,2.22,0.05,3182,1
1654764526,19.19,63.67,0,400,13464,20369,939.303,2.1,2.19,14.48,2.258,0.051,3183,1
1654764527,20.36,64.11,0,400,13474,20406,939.39,2.15,2.23,14.8,2.308,0.052,3184,1
1654764528,20.81,63.8,0,400,13477,20430,939.459,27.42,28.49,188.7,29.426,0.665,3185,1
1654764529,20.98,63.18,0,400,13466,20427,939.509,21.32,22.15,146.76,22.885,0.517,3186,1
1654764530,21.11,62.53,0,400,13456,20434,939.566,14.74,15.32,101.46,15.822,0.357,3187,1
1654764531,21.18,61.88,0,400,13449,20438,939.6,7.21,7.49,49.61,7.737,0.175,3188,1
1654764532,21.28,61.29,0,400,13447,20435,939.626,4.86,5.05,33.42,5.212,0.118,3189,1
1654764533,21.32,60.8,0,400,13438,20429,939.648,3.88,4.03,26.7,4.163,0.094,3190,1
1654764534,21.42,60.45,0,400,13438,20435,939.661,2.98,3.09,20.48,3.194,0.072,3191,1
1654764535,21.45,60.13,0,400,13427,20436,939.665,2.38,2.47,16.36,2.551,0.058,3192,1
1654764536,21.49,59.85,0,400,13427,20431,939.676,2.89,3.01,19.91,3.104,0.07,3193,1
1654764537,21.52,59.62,0,400,13423,20429,939.681,2.81,2.92,19.33,3.014,0.068,3194,1
1654764538,21.59,59.42,0,400,13418,20420,939.686,2.87,2.98,19.73,3.076,0.069,3195,1
1654764539,21.63,59.28,0,400,13413,20421,939.684,2.67,2.77,18.37,2.865,0.065,3196,1
1654764540,21.64,59.14,0,400,13416,20418,939.68,2.27,2.36,15.64,2.438,0.055,3197,1
1654764541,21.64,59,0,400,13405,20407,939.688,2.1,2.18,14.47,2.256,0.051,3198,1
1654764542,21.66,58.93,0,400,13401,20405,939.693,2.07,2.16,14.28,2.227,0.05,3199,1
1654764543,21.7,58.85,0,400,13390,20391,939.689,2.15,2.24,14.82,2.31,0.052,3200,1
1654764544,21.73,58.73,0,400,13381,20387,939.688,2.31,2.4,15.89,2.477,0.056,3201,1
1654764545,21.75,58.68,0,400,13381,20378,939.688,2.36,2.46,16.27,2.537,0.057,3202,1
1654764546,21.75,58.61,0,400,13374,20376,939.678,2.43,2.52,16.69,2.603,0.059,3203,1
1654764547,21.78,58.6,0,400,13367,20367,939.68,2.44,2.54,16.82,2.623,0.059,3204,1
1654764548,21.82,58.51,0,400,13359,20355,939.684,2.45,2.55,16.87,2.631,0.059,3205,1
1654764549,21.81,58.48,0,400,13362,20359,939.691,2.46,2.55,16.92,2.639,0.06,3206,1
1654764550,21.85,58.44,0,400,13362,20349,939.678,2.5,2.6,17.23,2.687,0.061,3207,1
1654764551,21.87,58.4,0,400,13350,20337,939.683,2.54,2.64,17.46,2.723,0.062,3208,1
1654764552,21.89,58.39,0,400,13350,20339,939.685,2.57,2.67,17.68,2.757,0.062,3209,1
1654764553,21.9,58.36,0,400,13340,20329,939.695,2.57,2.67,17.71,2.761,0.062,3210,1
1654764554,21.93,58.31,0,400,13337,20310,939.692,2.58,2.68,17.76,2.769,0.063,3211,1
1654764555,21.93,58.25,0,400,13338,20309,939.698,2.61,2.71,17.94,2.798,0.063,3212,1
1654764556,21.97,58.24,0,400,13327,20301,939.709,2.63,2.73,18.08,2.819,0.064,3213,1
1654764557,20.78,58.15,0,400,13314,20274,939.707,2.63,2.73,18.09,2.821,0.064,3214,1
1654764558,20.39,58.71,0,400,13299,20262,939.695,2.62,2.72,18.01,2.808,0.063,3215,1
1654764559,20.19,59.62,0,400,13303,20261,939.691,2.57,2.68,17.72,2.763,0.062,3216,1
1654764560,20.08,60.46,0,400,13299,20256,939.683,2.57,2.67,17.68,2.758,0.062,3217,1
1654764561,20.01,61.21,0,400,13300,20259,939.677,2.56,2.66,17.64,2.751,0.062,3218,1
1654764562,19.89,61.84,0,400,13300,20249,939.687,2.54,2.64,17.5,2.729,0.062,3219,1
1654764563,19.85,62.41,0,400,13299,20244,939.687,2.5,2.6,17.23,2.686,0.061,3220,1
1654764564,19.79,62.92,0,400,13288,20236,939.69,2.5,2.6,17.2,2.682,0.061,3221,1
1654764565,19.74,63.36,0,400,13286,20223,939.697,2.49,2.58,17.11,2.668,0.06,3222,1
1654764566,19.71,63.69,10,400,13278,20214,939.698,2.48,2.57,17.05,2.659,0.06,3223,1
1654764567,19.67,63.99,11,400,13275,20212,939.714,2.44,2.54,16.83,2.624,0.059,3224,1
1654764568,19.64,64.29,14,400,13276,20206,939.708,2.43,2.52,16.72,2.608,0.059,3225,1
1654764569,19.6,64.52,9,400,13279,20209,939.696,2.43,2.52,16.71,2.606,0.059,3226,1
1654764570,19.58,64.75,22,400,13272,20196,939.697,2.44,2.53,16.79,2.619,0.059,3227,1
1654764571,19.54,64.93,16,400,13273,20201,939.703,2.52,2.62,17.35,2.705,0.061,3228,1
1654764572,19.53,65.11,25,400,13271,20188,939.704,2.54,2.64,17.51,2.73,0.062,3229,1
1654764573,19.5,65.28,33,400,13263,20177,939.707,2.56,2.66,17.63,2.749,0.062,3230,1
1654764574,19.49,65.4,39,400,13257,20177,939.696,2.56,2.66,17.62,2.747,0.062,3231,1
1654764575,19.46,65.52,47,400,13259,20174,939.695,2.57,2.67,17.69,2.758,0.062,3232,1
1654764576,19.44,65.61,54,400,13257,20167,939.694,2.58,2.68,17.77,2.772,0.063,3233,1
1654764577,19.44,65.74,48,400,13262,20165,939.692,2.59,2.69,17.79,2.774,0.063,3234,1
1654764578,19.41,65.81,54,400,13256,20157,939.69,2.61,2.71,17.95,2.8,0.063,3235,1
1654764579,19.41,65.91,59,400,13257,20163,939.692,2.6,2.7,17.91,2.793,0.063,3236,1
1654764580,19.37,65.95,75,400,13248,20139,939.694,2.58,2.69,17.79,2.774,0.063,3237,1
1654764581,19.36,66.04,77,400,13247,20142,939.696,2.59,2.7,17.86,2.785,0.063,3238,1
1654764582,19.36,66.09,76,400,13246,20148,939.701,2.6,2.7,17.89,2.789,0.063,3239,1
1654764583,19.34,66.15,80,400,13243,20136,939.699,2.61,2.71,17.96,2.801,0.063,3240,1
1654764584,19.32,66.21,86,400,13244,20133,939.7,2.63,2.73,18.09,2.82,0.064,3241,1
1654764585,19.36,66.25,87,400,13242,20130,939.694,2.65,2.75,18.25,2.845,0.064,3242,1
1654764586,19.33,66.33,86,400,13235,20129,939.69,2.72,2.83,18.74,2.923,0.066,3243,1
1654764587,20.54,66.44,77,400,13251,20139,939.687,2.75,2.86,18.94,2.953,0.067,3244,1
1654764588,20.9,65.81,72,400,13255,20147,939.683,2.76,2.86,18.98,2.959,0.067,3245,1
1654764589,21.09,64.88,86,400,13243,20120,939.686,2.76,2.87,19.02,2.965,0.067,3246,1
1654764590,21.2,63.96,94,400,13243,20127,939.695,2.75,2.86,18.92,2.951,0.067,3247,1
1654764591,21.29,63.13,97,400,13238,20121,939.691,2.74,2.85,18.86,2.941,0.066,3248,1
1654764592,21.38,62.48,94,400,13240,20114,939.691,2.67,2.78,18.4,2.869,0.065,3249,1
1654764593,21.43,61.87,106,400,13240,20110,939.683,2.63,2.73,18.09,2.82,0.064,3250,1
1654764594,21.49,61.35,98,400,13237,20111,939.676,2.57,2.67,17.7,2.76,0.062,3251,1
1654764595,21.54,60.91,117,400,13233,20103,939.682,2.54,2.64,17.5,2.729,0.062,3252,1
1654764596,21.6,60.54,111,400,13232,20109,939.683,2.54,2.64,17.46,2.723,0.062,3253,1
1654764597,21.63,60.22,124,400,13225,20096,939.683,2.49,2.59,17.16,2.676,0.06,3254,1
1654764598,21.67,59.93,129,400,13224,20084,939.68,2.47,2.57,17.03,2.655,0.06,3255,1
1654764599,21.73,59.71,133,400,13223,20085,939.689,2.44,2.53,16.78,2.617,0.059,3256,1
1654764600,21.75,59.52,139,400,13220,20087,939.701,2.44,2.53,16.77,2.616,0.059,3257,1
1654764601,21.8,59.32,134,400,13220,20074,939.699,2.46,2.56,16.95,2.643,0.06,3258,1
1654764602,21.81,59.11,138,400,13218,20084,939.694,2.49,2.59,17.17,2.677,0.06,3259,1
1654764603,21.84,58.94,142,400,13218,20081,939.698,2.58,2.68,17.75,2.768,0.063,3260,1
1654764604,21.85,58.83,141,400,13221,20071,939.706,2.58,2.68,17.75,2.769,0.063,3261,1
1654764605,21.9,58.72,144,400,13215,20077,939.707,2.54,2.63,17.45,2.722,0.061,3262,1
1654764606,21.91,58.58,152,400,13209,20060,939.7,2.51,2.61,17.29,2.696,0.061,3263,1
1654764607,21.94,58.45,144,400,13211,20069,939.705,2.44,2.54,16.8,2.62,0.059,3264,1
1654764608,21.98,58.34,160,400,13206,20047,939.707,2.41,2.5,16.56,2.582,0.058,3265,1
1654764609,22,58.22,155,400,13212,20057,939.708,2.31,2.4,15.93,2.484,0.056,3266,1
1654764610,22.01,58.14,157,400,13209,20056,939.693,2.28,2.37,15.67,2.443,0.055,3267,1
1654764611,22.01,58.04,157,400,13207,20051,939.684,2.25,2.34,15.5,2.418,0.055,3268,1
1654764612,22.04,57.97,166,400,13210,20061,939.683,2.23,2.32,15.37,2.396,0.054,3269,1
1654764613,22.04,57.9,170,400,13207,20050,939.684,2.19,2.28,15.07,2.35,0.053,3270,1
1654764614,22.07,57.79,168,400,13201,20044,939.682,2.19,2.28,15.07,2.35,0.053,3271,1
1654764615,22.09,57.73,171,400,13207,20051,939.68,2.2,2.28,15.12,2.358,0.053,3272,1
1654764616,22.09,57.66,186,400,13199,20031,939.675,2.22,2.31,15.31,2.387,0.054,3273,1
1654764617,20.92,57.48,191,400,13180,20013,939.689,2.24,2.33,15.42,2.405,0.054,3274,1
1654764618,20.54,58.07,202,400,13188,20014,939.689,2.25,2.34,15.48,2.414,0.055,3275,1
1654764619,20.36,58.92,200,400,13177,20018,939.694,2.24,2.32,15.4,2.402,0.054,3276,1
1654764620,20.23,59.72,202,400,13179,20011,939.692,2.23,2.31,15.33,2.39,0.054,3277,1
1654764621,20.15,60.38,203,400,13179,20012,939.701,2.22,2.31,15.28,2.382,0.054,3278,1
1654764622,20.06,61,192,400,13184,20016,939.703,2.18,2.27,15.01,2.34,0.053,3279,1
1654764623,19.99,61.52,193,400,13184,20019,939.701,2.18,2.26,14.97,2.335,0.053,3280,1
1654764624,19.95,61.95,202,400,13180,20013,939.694,2.16,2.24,14.85,2.315,0.052,3281,1
1654764625,19.91,62.33,193,400,13190,20019,939.686,2.15,2.23,14.8,2.308,0.052,3282,1
1654764626,19.88,62.67,199,400,13185,20023,939.681,2.14,2.23,14.74,2.299,0.052,3283,1
1654764627,19.83,62.93,195,400,13186,20013,939.693,2.13,2.21,14.63,2.281,0.052,3284,1
1654764628,19.78,63.18,200,400,13184,20013,939.697,2.12,2.2,14.59,2.275,0.051,3285,1
1654764629,19.77,63.36,198,400,13185,20013,939.698,2.14,2.22,14.73,2.298,0.052,3286,1
1654764630,19.74,63.53,213,400,13185,20005,939.704,2.21,2.29,15.19,2.369,0.054,3287,1
1654764631,19.68,63.69,203,400,13180,20010,939.7,2.24,2.32,15.39,2.399,0.054,3288,1
1654764632,19.67,63.83,204,400,13181,20014,939.7,2.3,2.39,15.81,2.465,0.056,3289,1
1654764633,19.68,63.92,205,400,13184,20015,939.703,2.32,2.41,15.98,2.491,0.056,3290,1
1654764634,19.62,64.05,198,400,13193,20015,939.692,2.39,2.48,16.43,2.562,0.058,3291,1
1654764635,19.62,64.13,200,400,13185,20011,939.692,2.41,2.5,16.56,2.582,0.058,3292,1
1654764636,19.64,64.21,204,400,13189,20016,939.704,2.41,2.5,16.59,2.588,0.058,3293,1
1654764637,19.55,64.28,205,400,13180,20011,939.707,2.36,2.46,16.28,2.538,0.057,3294,1
1654764638,19.57,64.34,205,400,13184,20013,939.696,2.32,2.41,15.98,2.491,0.056,3295,1
1654764639,19.55,64.44,214,400,13182,19999,939.69,2.26,2.35,15.57,2.428,0.055,3296,1
1654764640,19.53,64.44,212,400,13178,20003,939.7,2.27,2.36,15.65,2.44,0.055,3297,1
1654764641,19.53,64.53,213,400,13181,20006,939.708,2.31,2.4,15.92,2.483,0.056,3298,1
1654764642,19.5,64.51,215,400,13178,19996,939.709,2.32,2.41,15.97,2.49,0.056,3299,1
1654764643,19.5,64.52,213,400,13182,20003,939.685,2.31,2.4,15.87,2.475,0.056,3300,1
1654764644,19.5,64.57,213,400,13174,19990,939.687,2.31,2.4,15.91,2.48,0.056,3301,1
1654764645,19.47,64.62,208,400,13174,20008,939.696,2.34,2.43,16.07,2.507,0.057,3302,1
1654764646,19.49,64.65,223,400,13176,19989,939.691,2.33,2.42,16.05,2.503,0.057,3303,1
1654764647,20.67,64.77,202,400,13188,20014,939.695,2.36,2.45,16.24,2.533,0.057,3304,1
1654764648,21.06,64.09,198,400,13196,20025,939.7,2.37,2.46,16.31,2.544,0.057,3305,1
1654764649,21.25,63.2,203,400,13189,20013,939.702,2.35,2.45,16.2,2.526,0.057,3306,1
1654764650,21.35,62.3,203,400,13189,20009,939.708,2.32,2.41,15.95,2.487,0.056,3307,1
1654764651,21.45,61.45,210,400,13188,20008,939.699,2.26,2.35,15.57,2.428,0.055,3308,1
1654764652,21.54,60.79,203,400,13188,20016,939.709,2.26,2.34,15.52,2.421,0.055,3309,1
1654764653,21.59,60.23,206,400,13180,20008,939.707,2.23,2.32,15.36,2.395,0.054,3310,1
1654764654,21.64,59.71,216,400,13184,20004,939.69,2.22,2.31,15.3,2.386,0.054,3311,1
1654764655,21.73,59.25,212,400,13184,19998,939.686,2.22,2.31,15.31,2.387,0.054,3312,1
1654764656,21.74,58.87,224,400,13178,19995,939.701,2.22,2.31,15.31,2.387,0.054,3313,1
1654764657,21.81,58.52,215,400,13178,19997,939.695,2.23,2.32,15.36,2.395,0.054,3314,1
1654764658,21.84,58.27,223,400,13178,20000,939.695,2.24,2.33,15.44,2.408,0.054,3315,1
1654764659,21.89,58.02,228,400,13174,19992,939.688,2.26,2.35,15.57,2.428,0.055,3316,1
1654764660,21.91,57.76,230,400,13173,19991,939.686,2.34,2.43,16.12,2.514,0.057,3317,1
1654764661,21.93,57.63,218,400,13180,19992,939.679,2.35,2.45,16.21,2.527,0.057,3318,1
1654764662,21.94,57.46,228,400,13175,19984,939.664,2.44,2.54,16.82,2.624,0.059,3319,1
1654764663,21.98,57.26,235,400,13172,19983,939.679,2.47,2.57,16.99,2.65,0.06,3320,1
1654764664,22.02,57.15,226,400,13174,19990,939.674,2.5,2.6,17.2,2.683,0.061,3321,1
1654764665,22.04,56.99,226,400,13176,19982,939.665,2.53,2.63,17.4,2.713,0.061,3322,1
1654764666,22.05,56.82,226,400,13171,19982,939.672,2.54,2.64,17.49,2.727,0.062,3323,1
1654764667,22.09,56.75,229,400,13165,19989,939.671,2.54,2.64,17.46,2.723,0.062,3324,1
1654764668,22.11,56.63,240,400,13162,19972,939.682,2.51,2.61,17.28,2.694,0.061,3325,1
1654764669,22.09,56.55,240,400,13165,19974,939.687,2.5,2.59,17.18,2.679,0.061,3326,1
1654764670,22.14,56.46,238,400,13164,19981,939.692,2.47,2.56,16.98,2.648,0.06,3327,1
1654764671,22.17,56.34,230,400,13167,19981,939.688,2.42,2.52,16.68,2.601,0.059,3328,1
1654764672,22.19,56.24,229,400,13169,19981,939.687,2.42,2.51,16.66,2.598,0.059,3329,1
1654764673,22.19,56.21,238,400,13161,19968,939.682,2.41,2.5,16.58,2.586,0.058,3330,1
1654764674,22.24,56.12,237,400,13170,19977,939.669,2.4,2.49,16.5,2.573,0.058,3331,1
1654764675,22.22,56.04,237,400,13167,19984,939.654,2.41,2.5,16.58,2.585,0.058,3332,1
1654764676,22.26,55.95,232,400,13162,19974,939.666,2.4,2.49,16.52,2.576,0.058,3333,1
1654764677,21.08,55.83,261,400,13138,19948,939.652,2.36,2.45,16.26,2.536,0.057,3334,1
1654764678,20.67,56.37,259,400,13146,19950,939.651,2.35,2.44,16.18,2.523,0.057,3335,1
1654764679,20.5,57.19,266,400,13146,19953,939.665,2.3,2.39,15.85,2.471,0.056,3336,1
1654764680,20.39,58.03,264,400,13147,19952,939.667,2.25,2.34,15.52,2.42,0.055,3337,1
1654764681,20.29,58.74,265,400,13150,19948,939.675,2.18,2.27,15.03,2.344,0.053,3338,1
1654764682,20.22,59.32,260,400,13150,19954,939.675,2.17,2.26,14.96,2.333,0.053,3339,1
1654764683,20.13,59.84,258,400,13149,19954,939.672,2.15,2.23,14.77,2.303,0.052,3340,1
1654764684,20.09,60.28,249,400,13151,19952,939.669,2.12,2.2,14.61,2.278,0.051,3341,1
1654764685,20.05,60.65,262,400,13152,19956,939.673,2.07,2.15,14.26,2.223,0.05,3342,1
